lambda_0,mean_lambda,mean_t_c,direct_t_c
0.3301259382819015,0.2831963763270602,0.120399595069388,0.10966040980089335
0.1057639699749791,0.194626945907489,0.0634365478306919,0.00017755403180876224
0.3782035029190992,0.3309621379607025,0.1603657102917238,0.1611695427684466
0.2930884070058381,0.3122546321998836,0.1381199444155668,0.07478337656319536
0.1980016680567139,0.2870484065348338,0.1276343010792745,0.014527928733903022
0.4049132610508757,0.3671900203926856,0.1885734812990894,0.19188110381098578
0.1727164303586321,0.2259051519030593,0.0866160524924259,0.006935813133358025
0.2225746455379482,0.2636740811010092,0.1094541802985781,0.025372367580069475
0.4697289407839866,0.3743975958172236,0.1933827309441091,0.2698303215144035
0.2008507089241034,0.2389088273077439,0.0913998592285443,0.015606899033128814
0.2232869057547956,0.2887202455584536,0.1259302198408383,0.025738616672211816
0.3144562135112593,0.3277264086177913,0.1502594801787067,0.09429634503700501
0.260324437030859,0.2983711760229632,0.1353151124832773,0.04867545777855556
0.2428740617180984,0.2432493673757695,0.09415700964393,0.03693557578230348
0.4626063386155129,0.3774930024115495,0.19885689131493,0.2611200870776062
0.1378156797331109,0.2319862915969237,0.0870800271338867,0.0016007415809851753
0.4615379482902418,0.3433491123972855,0.1700483914396212,0.2598155213137927
0.2268482068390325,0.2436794117271077,0.0974181977370202,0.027613404446445527
0.1121743119266055,0.2063684491901965,0.0714809184326207,0.0003047810701433659
0.2047681401167639,0.2379881699200454,0.0885451023875577,0.017166558227895826
0.158115095913261,0.2362446448403706,0.0911404293310271,0.004063434754635296
0.32514011676397,0.2930966956273831,0.1308040468082768,0.1046831658484643
0.2970058381984987,0.3034198421931625,0.1366358008830974,0.07822569990347616
0.284185154295246,0.2902704443867536,0.1270005924415481,0.06720198378302795
0.2457231025854879,0.2733618050949031,0.1174117500679205,0.03874160185365642
0.3222910758965804,0.2796104260396705,0.1199980045404282,0.10187536542813738
0.1659499582985821,0.2628487842661313,0.1145773377381329,0.005477355907049037
0.2435863219349457,0.2566814306307485,0.1038225761509771,0.03738294538488996
0.3041284403669724,0.30865029382566,0.1428436144391522,0.08464372309869872
0.1937281067556296,0.2317200642677188,0.0847259749599285,0.012996262528633146
0.3108949124270225,0.3110882008923454,0.1443287865307646,0.09092313381206345
0.2692276897414511,0.3127409824752413,0.1464940134959092,0.055268726270783525
0.2361075896580483,0.2625030728445227,0.1142788179740827,0.03282459669976482
0.1381718098415346,0.2196470102085625,0.0850030500621069,0.0016309605248189549
0.121789824854045,0.2100559939698886,0.0706783010399152,0.0006161091504501904
0.4861109257714762,0.3819031298390598,0.2007968377905898,0.2899332571966018
0.3244278565471226,0.3019406100610224,0.1375548951220578,0.10397869758485521
0.2799115929941618,0.2865478639487552,0.1222947996681789,0.06368689753243739
0.1014904086738949,0.2015070713448324,0.0626255045223671,0.00011924054841435198
0.3465079232693911,0.2936351526784623,0.136614817684244,0.12654507147942787
0.3824770642201834,0.3319025957429952,0.1580410691646043,0.16600210375718139
0.3440150125104254,0.3231942413719586,0.1468696470714867,0.12392611538202389
0.0833277731442869,0.203224875785856,0.0740691225006427,1.3922273692442457e-05
0.2656663886572143,0.2745731506319682,0.1155433492910641,0.05258421855641377
0.1317614678899082,0.2256767148095385,0.0893748588505973,0.001146900631267508
0.1613202668890742,0.2027125188304817,0.0685775429638081,0.004607503935063524
0.1823319432860717,0.2674485377924371,0.1180784678443735,0.009412446531031595
0.2321901584653878,0.2441135065223661,0.0977919904867222,0.030560877138689223
0.1962210175145954,0.2311054782722952,0.0825573892181442,0.013877119292446562
0.1919474562135112,0.2421540796133407,0.0996748297218768,0.012388595779339559
0.1744970809007506,0.2409109623997099,0.0941041039992404,0.0073579438630108854
0.4109674728940783,0.3376120089388428,0.1670211152440709,0.19899121689364446
0.1075446205170975,0.2254579154101374,0.0844705393012446,0.0002076439165030034
0.2393127606338615,0.2881126946719077,0.1276129867952946,0.034740399147355765
0.4419507923269391,0.3374465748593022,0.1630205366629741,0.23601245270746016
0.397790658882402,0.3349864848612194,0.1621552452320744,0.18358054076533983
0.3418782318598832,0.3201536376553174,0.1459383221920057,0.12169493432960668
0.4091868223519599,0.3620087621671672,0.1833544793645355,0.19689507072015935
0.2913077564637197,0.2727663654399499,0.1184354780716156,0.07323985693322807
0.3582602168473728,0.3526349120899328,0.1770162850122671,0.13911045700389255
0.3425904920767306,0.3127062297821994,0.1406761943198059,0.12243724498530704
0.3180175145954962,0.2863111022511497,0.1229961194214551,0.09771494551389244
0.0961484570475396,0.2120051519875119,0.077018150134591,6.897249392073377e-05
0.3554111759799833,0.2987754072936878,0.1331553513303482,0.13603237962401335
0.337604670558799,0.3212515065159974,0.1517434842161535,0.11727142198466667
0.2749257714762301,0.2940080686270355,0.130105589249267,0.059691521004332546
0.4586889074228523,0.3557046896484661,0.1772820435759701,0.2563394319727111
0.4640308590492076,0.3907040044151036,0.2049975416924231,0.2628603463195586
0.1805512927439533,0.2553807855646671,0.1010745749213672,0.008916853321881718
0.1634570475396163,0.2214014495535218,0.0793049029225982,0.004996413126213851
0.4141726438698915,0.3460803856930509,0.1718434125979928,0.20277419033393573
0.4373211009174312,0.3791794415048995,0.2009980685745059,0.2304241039107509
0.1841125938281901,0.2298183172025492,0.0931243867153066,0.009925194715364419
0.2613928273561301,0.2925636109334094,0.1375249560746006,0.04944573176261304
0.1517047539616347,0.2269553222926956,0.0830355817702983,0.0031105021600818673
0.2111784820683903,0.2272085085000617,0.0837834027914,0.01990964881222582
0.1566905754795663,0.2277999565378623,0.0863328418447501,0.003836385510331775
0.3611092577147623,0.3192021265025528,0.1470631034802858,0.14220796675469685
0.2446547122602168,0.2115413632472489,0.0754118262810025,0.03805917741356272
0.3265646371976647,0.2926200506865823,0.1236112581467092,0.10609707781116497
0.1816196830692243,0.2281759002621938,0.0909125672543235,0.009212159252982128
0.4683044203502919,0.3499579907719152,0.1764640533881193,0.268086552774522
0.4608256880733944,0.3663696708032697,0.1921000860364982,0.258946118191624
0.3475763135946622,0.3069715394453606,0.1395049909650099,0.1276726315248652
0.3992151793160967,0.3335419304632541,0.1619184668628234,0.18523478657838138
0.4782760633861551,0.3541171949021282,0.1795413141803589,0.2803085716173674
0.1616763969974979,0.2018838877871978,0.0683974339642579,0.004670848192325715
0.343302752293578,0.3457833424948022,0.1701092721443099,0.12318097519990902
0.2845412844036697,0.2759797363468514,0.1229836827873302,0.06749860404275754
0.0982852376980817,0.1553673698849281,0.0397180241650089,8.647218118989903e-05
0.1064762301918265,0.1779984560027931,0.0495889246135113,0.00018914675211602837
0.2670909090909091,0.2583696385907202,0.1066804384743805,0.05365055705218977
0.0847522935779816,0.2114143519404582,0.0689634279581969,1.7033806484495618e-05
0.379628023352794,0.3269271300563179,0.1526096911976747,0.1627765871884497
0.2788432026688907,0.2915551456114279,0.1283177869663997,0.0628210725572754
0.2325462885738115,0.2362832446320029,0.0899758085985085,0.03076311119541639
0.2314778982485404,0.2839034765124177,0.1200352282676475,0.030158552452845697
0.1652376980817347,0.2452850301469349,0.0975373522034376,0.0053369144859411275
0.145650542118432,0.244081631686691,0.0897538792239383,0.0023650208970557515
0.2767064220183486,0.2988921751619183,0.1293251380814467,0.06110519513154458
0.3660950792326939,0.3418765672126204,0.1699147239370318,0.1476736480907207
0.2813361134278565,0.2773469942357274,0.1180124217450296,0.06484943343687137
0.2029874895746455,0.2587910663497549,0.1088431803224959,0.01644667684479228
0.3618215179316096,0.3008924441082179,0.1352978465859758,0.14298531316013327
0.1004220183486238,0.2027322543257991,0.0707451400706662,0.00010737369021141023
0.1029149291075896,0.1997838486133444,0.067454706800272,0.0001366642869289622
0.2645979983319432,0.2722877028039214,0.1098162861050713,0.051791049019344976
0.1022026688907422,0.1836728821339221,0.0580448348112373,0.0001277161725721281
0.2357514595496246,0.2541479709844025,0.1045875433635325,0.03261525527036556
0.4779199332777314,0.3754980307202407,0.1894453543768904,0.2798714918964033
0.2916638865721434,0.2825878600130614,0.1193280634997746,0.07354748926128926
0.4950141784820683,0.3750744471801308,0.1891486126277907,0.30088716569495405
0.4558398665554629,0.3678058593993218,0.1867460587177874,0.25286756894273227
0.3351117597998332,0.3248933345508151,0.1570070897395542,0.11471563395356213
0.2282727272727272,0.2835351600160202,0.1184144343652104,0.028383574305520808
0.2702960800667222,0.3098231477882916,0.1468186896955557,0.05608613990733103
0.4572643869891576,0.3777021207917789,0.1955272139386467,0.25460295438033903
0.4508540450375313,0.3504836434612803,0.1720857587263042,0.24680284775460207
0.1976455379482902,0.2373819256991343,0.0845045323459605,0.014396320840915272
0.1428015012510425,0.221619242444196,0.0773848139073398,0.0020622712380013956
0.2382443703085904,0.2661673381066038,0.1091230130974196,0.03409546774257433
0.2824045037531276,0.3031919989510598,0.1370012316469581,0.06572736837396183
0.0747806505421184,0.184273861891317,0.0617195541462881,3.5319407544009967e-06
0.1834003336113427,0.2370448025072192,0.0976773150709526,0.009718027182234112
0.3084020016680567,0.3016027970876852,0.1364826245287511,0.08858958604210107
0.2168765638031692,0.2545880674739419,0.1018012207461198,0.02254735260805612
0.4985754795663052,0.3948150820722974,0.2105092458152999,0.30527239772728937
0.4444437030859049,0.3650158889543495,0.1857049481048374,0.23902825235668132
0.4494295246038365,0.3867813713537468,0.1989275003082257,0.2450728322020939
0.1100375312760633,0.2185763233755688,0.0780503647297639,0.000256334263005847
0.2638857381150959,0.29520948194081,0.1337830284559497,0.0512654219547544
0.2884587155963302,0.2614823950482595,0.1122067891966582,0.07079828856443375
0.0950800667222685,0.1823543251660674,0.0576949270523205,6.136496709642272e-05
0.1730725604670558,0.2256763881057797,0.0802430278097183,0.0070189385432433
0.4487172643869891,0.3608124630971372,0.187644986163791,0.2442083085511232
0.1577589658048373,0.2348783374350937,0.0923076495457094,0.004005832690956362
0.152417014178482,0.2137590388295442,0.0754297593887116,0.003207808852911926
0.1246388657214345,0.200021252061807,0.0669534665072986,0.0007433084770213939
0.4711534612176813,0.37911303286693,0.1997539299161341,0.2715748865805968
0.205836530442035,0.2442228376794806,0.0984821079888261,0.017607259426839588
0.1150233527939949,0.2127507095368381,0.0673119732967851,0.0003800884439799199
0.3586163469557965,0.3178030878089787,0.1482979433776616,0.1394965948426809
0.1620325271059216,0.2092000741143456,0.0723649459086793,0.004734779111138806
0.4846864053377814,0.3515032217460625,0.1744562883653768,0.28818214266938064
0.0762051709758131,0.1975792433315392,0.0688025761300056,4.534984277791385e-06
0.2329024186822352,0.2990751705609101,0.1356290217046774,0.030966058906935535
0.3839015846538782,0.3381696406247624,0.1675281662290549,0.1676204474995012
0.211534612176814,0.262693075911153,0.1094397899535689,0.02006900666815134
0.4166655546288574,0.3700969450878822,0.1892500248711208,0.2057249914715514
0.2368198498748957,0.2821408977014976,0.1244601350633016,0.03324539992027696
0.4811251042535446,0.3687690896183639,0.1932564105670637,0.2838065541382089
0.1242827356130108,0.2258683214023128,0.0864483405596493,0.0007264145442544402
0.2514211843202669,0.2770215421378827,0.1243713806331954,0.04248477744523062
0.4672360300250208,0.398348398662093,0.2086187157939317,0.26677926800666524
0.264954128440367,0.3138030826243899,0.1518866910056823,0.052054809483247914
0.1360350291909924,0.2315280025074123,0.0913527957615201,0.0014557010913320441
0.4853986655546288,0.3719397154488649,0.1896301331301859,0.2890576405209482
0.4469366138448707,0.3436261087148767,0.1653575698341923,0.24204845043842682
0.2806238532110092,0.2617434190471134,0.1050384058713492,0.06426701214790448
0.4982193494578815,0.3854232571058463,0.2006299420111194,0.3048337993553292
0.0754929107589658,0.1762351293662255,0.0515371653652659,4.006883672813685e-06
0.2770625521267723,0.3293707919830851,0.1588274857549231,0.06138970599767124
0.3728615512927439,0.3193716752514905,0.148197654277501,0.15517835882548112
0.200138448707256,0.2234412154383096,0.0833524110288825,0.015332798741229156
0.1901668056713928,0.2304378285902123,0.0855289812913769,0.011798756294029444
0.3237155963302752,0.3006444504758577,0.140416162899669,0.10327590131785823
0.368231859883236,0.3056529298556097,0.1449401603147316,0.15003301468807007
0.1648815679733111,0.2262236574333838,0.0836776178253529,0.005267606651457064
0.3899557964970809,0.3345411605784557,0.1584856355857425,0.17453824819114086
0.3696563803169307,0.3246841210436731,0.1531513044186559,0.15161139607943142
0.4957264386989157,0.377610765842069,0.1901703004044164,0.3017640716529371
0.3949416180150125,0.3230385119635878,0.1577334722597299,0.18028125164498818
0.2599683069224353,0.2731357480314399,0.1177031786095938,0.04841998701501863
0.362533778148457,0.3260605160155761,0.1621949450382183,0.1437638293422775
0.3333311092577147,0.2867890192420864,0.126725713865682,0.11290146018526642
0.4401701417848206,0.3450391249724419,0.1700502241296992,0.2338611244740697
0.4789883236030025,0.3956770068657515,0.2136724661127362,0.2811828458112823
0.229697247706422,0.2280821324616744,0.0841084692511385,0.029165271904180712
0.2621050875729774,0.2651164116158674,0.1097635054514695,0.04996245478826372
0.4145287739783153,0.3441965232742573,0.1681940700862591,0.2031952867171617
0.1541976647206004,0.1966425557207163,0.0598592082866207,0.0034602917223233603
0.4433753127606338,0.3843229982751078,0.2000840822696101,0.237735215515664
0.1484995829858215,0.2070022146790829,0.0697578612811283,0.0026979973479529296
0.1011342785654712,0.20480322052308,0.0684132952728503,0.00011517427262777354
0.1257072560467055,0.2335824575690798,0.0926568339727575,0.0007957622163283623
0.2834728940783986,0.2574125053081443,0.1053629082919391,0.06661043663522441
0.3247839866555463,0.3132702896866306,0.1465153152756373,0.10433072335140779
0.2827606338615512,0.2941049081809481,0.1263526351274941,0.06602115577703029
0.1203653044203502,0.1960229070452304,0.0675581748027698,0.0005590554902684473
0.3511376146788991,0.3348196090709024,0.161410654635288,0.13145297145587298
0.218301084236864,0.2155816774672829,0.0746952907300767,0.023236077429005044
0.4180900750625521,0.3626924970573369,0.1818957657765989,0.2074143802364323
0.253557964970809,0.2284583852595186,0.0863943910768159,0.04393292521930044
0.3849699749791493,0.3275430556096337,0.1596862588561122,0.16883659678402083
0.2524895746455379,0.257447561904491,0.1021311883542187,0.04320584788762527
0.3287014178482068,0.3149900742271608,0.1423216121039316,0.10823023272189694
0.1965771476230191,0.2441218733851918,0.0990378223282475,0.014005836279501917
0.2104662218515429,0.2682039956358686,0.1107406630161428,0.019593133290701798
0.073,0.1877711090299348,0.0593862874606127,2.548896603824789e-06
0.2012068390325271,0.2401197064711938,0.0950997241927594,0.015745040540902377
0.4764954128440367,0.3744792959334032,0.1915805208112865,0.27812356611166494
0.242161801501251,0.2782952217416218,0.1172662389169978,0.036490975493788894
0.3497130942452043,0.3577756498640703,0.1776806617680033,0.12993685193125665
0.3411659716430358,0.3175494695213192,0.1450191940011226,0.12095405286665648
0.134254378648874,0.2442779128441947,0.0940220245556633,0.0013204713900545942
0.2332585487906588,0.2838244772989651,0.1305035389356782,0.031169719646892885
0.1175162635529608,0.2061905991463171,0.0697303338491618,0.0004570671067696734
0.4042010008340284,0.3380225395497228,0.1628496983015852,0.19104782172372728
0.2617489574645538,0.2983178406344835,0.1295936565891987,0.049703773311159646
0.1050517097581317,0.2079493460532067,0.071512778579308,0.00016652893750435517
0.4864670558798999,0.3665993002089582,0.1828990923585844,0.290371109052602
0.1374595496246872,0.227643840284558,0.0795029852711176,0.0015709303018930415
0.4383894912427022,0.3592750290658182,0.176372359960477,0.2317122338388539
0.4287739783152627,0.3324176346090118,0.1609433724894282,0.22015393711541079
0.1623886572143452,0.259477748406713,0.1063972059693446,0.004799298890131158
0.0975729774812343,0.1750312160748133,0.0469215640588202,8.028248596543154e-05
0.1196530442035029,0.2114075301697781,0.0753024692214474,0.0005320797304591134
0.1798390325271059,0.2454326592883035,0.0911104389027909,0.008723384426305564
0.476139282735613,0.3518706055001886,0.1762846728530024,0.27768668522705436
0.1890984153461217,0.2039629082203067,0.0715321572513873,0.011453367665289172
0.4358965804837364,0.3514680767277645,0.1739781198152236,0.22870804007562445
0.2507089241034195,0.3066206573823278,0.1395656338874685,0.04200741419108342
0.3098265221017514,0.3138418169915826,0.1458397455181248,0.08992021487443497
0.3999274395329441,0.3543981694076784,0.176217679351919,0.18606303444863612
0.2492844036697247,0.2760562813699644,0.1132258847059191,0.04106076368985352
0.193371976647206,0.2508098023691954,0.1064256140578189,0.012873298434998563
0.41595329441201,0.3586258737011066,0.1831141098915552,0.20488116639074735
0.1314053377814845,0.2339751671834473,0.0909899211472913,0.001123551309648028
0.0829716430358632,0.2026733627935714,0.0625908891585448,1.322329785325739e-05
0.2567631359466222,0.2606287650177453,0.110250805131279,0.04614992521250675
0.1417331109257714,0.1951649565561754,0.0655907520994191,0.0019562337236940035
0.4658115095913261,0.351026176449013,0.1789724195036687,0.2650369699861727
0.133185988323603,0.1862175632215808,0.0571466862440665,0.0012438831923620379
0.4497856547122602,0.3570058868852985,0.1804259346371291,0.24550521596419358
0.1346105087572977,0.2257178620471716,0.0829627460540886,0.0013467508489687207
0.2574753961634695,0.2558695057718682,0.1057626228191532,0.046649824930390875
0.4177339449541284,0.3475693708294269,0.1722130414504631,0.20699181770034233
0.3226472060050041,0.3210496741477381,0.1481059837715533,0.10222486413946816
0.24785988323603,0.2470075057119456,0.0972828840364638,0.040124932274297434
0.0989974979149291,0.2169459982455747,0.0797303720604945,9.303960869474274e-05
0.4220075062552126,0.3718860253225962,0.189100040760481,0.21207178476476354
0.2820483736447039,0.3123022938477355,0.1407473936176756,0.06543415134126161
0.1563344453711426,0.2272276767545153,0.0895198432941976,0.003781014777321942
0.1492118432026689,0.2157341450225865,0.0764382591060482,0.002786132776382002
0.4098990825688073,0.3660545700798463,0.1851604555222718,0.19773304733117997
0.1200091743119265,0.2200639912897856,0.0819114616297533,0.0005454408796341896
0.4843302752293578,0.3844380889052341,0.2034304016652947,0.2877444393499266
0.3336872393661384,0.3165767404066658,0.1437696925956805,0.1132635266223379
0.4077623019182652,0.3773475015641663,0.1951271948192726,0.19522107508679412
0.138884070058382,0.2437642925040389,0.0969065582814575,0.0016926335037564133
0.0876013344453711,0.2030172202375934,0.0702580147191418,2.5001591392900183e-05
0.1114620517097581,0.2086114701665747,0.0756966144406105,0.00028790408457027896
0.3749983319432861,0.3299077821825415,0.1573990470188364,0.1575680363221675
0.2752819015846539,0.2905059941773774,0.1305056827188675,0.05997306770040998
0.3044845704753962,0.2939652044075301,0.127362961254921,0.08496987243331044
0.4291301084236864,0.3587377225988213,0.183491892427835,0.2205805535328156
0.4878915763135946,0.366938100480509,0.1897119847842273,0.2921227969719781
0.2450108423686405,0.2754119045499982,0.1186843524777056,0.03828596534607538
0.2396688907422852,0.2603936087158706,0.1066111317382221,0.03495677807679049
0.0815471226021684,0.171678215077808,0.0440009045193577,1.0712832497974969e-05
0.308045871559633,0.2990964173353149,0.1333401277730954,0.08825811543359369
0.3148123436196831,0.2937354520709848,0.1305255296844658,0.09463618389304948
0.3408098415346122,0.3101544574224859,0.1467841778558662,0.12058415109592814
0.4266371976647206,0.3760901332272565,0.1953975621665372,0.21759677556887208
0.2033436196830692,0.2287607382514814,0.0830195885519049,0.01658919228422742
0.3717931609674729,0.3643801521663481,0.1886489979505274,0.15398700237252785
0.4476488740617181,0.361566485288759,0.1836941783005241,0.2429121418780254
0.2093978315262719,0.2702865214669837,0.1140368269742542,0.01912386012345752
0.2346830692243536,0.2597808458989695,0.1044279704538931,0.0319914800728741
0.1670183486238532,0.2556627641311657,0.1022722145778991,0.005692612667000163
0.3436588824020016,0.3155183732150491,0.1486437628294674,0.123553369644428
0.421651376146789,0.3315258719192241,0.160950500960267,0.21164770035100325
0.2311217681401167,0.2713435968814696,0.1173271037818609,0.029958463034060783
0.2136713928273561,0.2808827043758481,0.1207391358007185,0.021040554286190286
0.3368924103419516,0.2888493831051158,0.1260892595140732,0.11653931914715747
0.1356788990825688,0.2468866617831886,0.0937471043018876,0.0014278825273706093
0.0794103419516263,0.1827088637671634,0.0584096058031527,7.701941903915315e-06
0.4106113427856547,0.3385744469559744,0.1650596406520892,0.19857166753127706
0.3628899082568807,0.3133259209567566,0.1500586388532035,0.1441535233318191
0.2848974145120934,0.2865139189009619,0.1191553445495165,0.0677957870647943
0.0947239366138448,0.1644794914476673,0.0427244606749788,5.898581673619441e-05
0.1698673894912427,0.2442340391889551,0.0951854540438907,0.006293959078002336
0.4736463719766472,0.3892020705238814,0.2076692836415121,0.2746296972102022
0.1720041701417848,0.2513992673469092,0.1047732452312005,0.006771501751204744
0.3725054211843203,0.3068748317144927,0.1344492705922514,0.1547809796144806
0.2040558798999165,0.2462193613962217,0.1010919749023245,0.01687641385955871
0.3885312760633861,0.3447871460023859,0.1697233975077548,0.17290487083982323
0.434115929941618,0.3733490678885166,0.1900520123495376,0.22656534008372825
0.3789157631359466,0.3226639063604968,0.1555743939107396,0.16197258208815737
0.3294136780650542,0.3117516451783795,0.14655802189935,0.10894452057687674
0.3668073394495413,0.3128325488710805,0.1410940523479166,0.14845899806691842
0.2678031693077564,0.2762788947471198,0.120062542953626,0.05418746793882554
0.3860383653044203,0.3202741473997088,0.1512810146271588,0.1700547663728601
0.3931609674728941,0.3179218297298992,0.1490931238463681,0.1782255953663703
0.235395329441201,0.2498536146592458,0.100113679456458,0.03240662156313066
0.2129591326105087,0.2652280131325761,0.114092199422868,0.020713771889207755
0.3133878231859883,0.2904215781176365,0.1306714143889535,0.09327955696503334
0.3974345287739783,0.325943653968213,0.1552767373453499,0.1831674533067898
0.4163094245204337,0.3574559534890819,0.1804373564786159,0.20530300582725292
0.2065487906588823,0.2502060234072743,0.0995030318141489,0.017904719236852648
0.2197256046705588,0.2532230518762803,0.1007748601934325,0.023936499478072873
0.0993536280233527,0.2265558534130715,0.0842438389294862,9.647008787596402e-05
0.4722218515429524,0.3853203542780259,0.1991254611883831,0.27288381401963663
0.3799841534612176,0.307076615981837,0.1352826430372453,0.16317894937190427
0.2510650542118431,0.282593082046744,0.1206042810735743,0.04224576012613575
0.4081184320266889,0.3331732235088198,0.1580151247679612,0.19563932719191382
0.2923761467889908,0.2698370024336191,0.1163327150350441,0.07416436390177442
0.1135988323603002,0.2053946733931885,0.0721614645994002,0.00034082982803503617
0.2215062552126772,0.2854390004146764,0.1270981159333668,0.024828451282857177
0.2870341951626355,0.2899817725662851,0.129443893546178,0.06959063183623004
0.2881025854879065,0.2878179889455322,0.1320098621200307,0.07049554813081906
0.104695579649708,0.2085539120390525,0.0694219195227078,0.00016122309113380533
0.481837364470392,0.3663200868797929,0.187420068108392,0.28468140700502476
0.2503527939949958,0.2453446901876821,0.096808993543523,0.04176974061404767
0.3846138448707256,0.3265727413255224,0.1557794785230814,0.16843098790269462
0.4027764804003336,0.3426623310473285,0.1652676583134582,0.1893833588382496
0.428417848206839,0.360816172532535,0.1842237364474461,0.21972744029416955
0.0769174311926605,0.2148258398408261,0.0826339437069587,5.120932321764839e-06
0.2140275229357798,0.2535340743516838,0.0967582177552377,0.021205045222714856
0.3415221017514595,0.2884399401243398,0.1316725194409244,0.12132431434687446
0.2706522101751459,0.2634660979888069,0.1140462998766387,0.056359837158512234
0.0879574645537948,0.1656127907782091,0.0483525484984245,2.6184273486254614e-05
0.1324737281067556,0.2033541954108807,0.0640001888575214,0.0011946686543453447
0.2211501251042535,0.2709233838424907,0.1090456674986852,0.024648602530206464
0.2781309424520433,0.254138846160683,0.1005388930887822,0.06224676844949946
0.1680867389491242,0.2719945895372803,0.1104129143650307,0.005913430468913717
0.3603969974979149,0.3477451452014238,0.1735276163174811,0.1414317990089639
0.2247114261884903,0.2465136349328477,0.0974766808337083,0.02647983317632412
0.3187297748123436,0.2985282669172997,0.1282074171071056,0.09840399875193716
0.2667347789824854,0.2625183117746494,0.1133117972827102,0.053383035274778966
0.4725779816513761,0.3821834239974577,0.2040571230660769,0.27332021650153765
0.3130316930775646,0.2984131186871116,0.1370350837459199,0.09294154141834385
0.3183736447039199,0.3128794191543006,0.1451732735111319,0.09805925227791658
0.4483611342785654,0.3805729436174484,0.2022097472888797,0.24377616987629183
0.4918090075062552,0.366241031716548,0.1865592855525455,0.2969420745938003
0.4405262718932444,0.3477098176989163,0.1728841325111494,0.23429119774108562
0.4412385321100917,0.3896151866147128,0.2070775824724328,0.2351516341505359
0.1645254378648873,0.2328915822681191,0.0836134792988346,0.0051989046732353605
0.1923035863219349,0.2454462186019177,0.0949353750471178,0.012508699858860613
0.0783419516263553,0.1798064602793187,0.0556133452076368,6.4865942056653655e-06
0.3938732276897414,0.3508734226217394,0.1752756356837387,0.1790472570083101
0.1883861551292743,0.2265101260628545,0.0881215806363866,0.011226642050259621
0.2891709758131776,0.2913697405711339,0.1298575345352345,0.07140541422945464
0.4480050041701418,0.3210282081300529,0.1465502620599665,0.24334411411458656
0.3543427856547123,0.3395544721309168,0.161475003975737,0.13488322879566889
0.1520608840700583,0.2101223288963644,0.070490054253305,0.003158894780216481
0.1367472894078398,0.1800671523147106,0.0500857819803125,0.0015125186019071236
0.1082568807339449,0.2050639186032454,0.0689628274782611,0.00022074375795575583
0.2585437864887406,0.2463927025369213,0.097977413954981,0.04740456929577563
0.0808348623853211,0.2076736532839871,0.0746134649341994,9.615637577514203e-06
0.1997823185988323,0.2361674710467178,0.0915834447529857,0.01519683913408126
0.3340433694745621,0.2813811238588579,0.1231402344722698,0.11362597845418643
0.4622502085070892,0.3730698190384638,0.1889678728141024,0.2606851710617897
0.4686605504587156,0.3680000682424457,0.1896000894952746,0.2685224185651038
0.2905954962468723,0.2847115368742491,0.1278579498416657,0.07262620872370154
0.4323352793994995,0.3391512315941292,0.1653215394819078,0.2244253645684273
0.1940842368640533,0.2227233603556606,0.0737869884021389,0.013119943428336044
0.2264920767306088,0.2571472748470306,0.1009486394629634,0.027422666976089752
0.4152410341951626,0.3558457541319902,0.1814387411260677,0.2040379293358026
0.1502802335279399,0.220898913081015,0.0858056119677719,0.00292209361542052
0.1452944120100083,0.213435072653987,0.0755474321910259,0.0023255539529633564
0.3952977481234362,0.3564574282478984,0.1789153496758619,0.18069298006341022
0.4013519599666388,0.356062962836212,0.1798272824859466,0.1877217442793411
0.1061201000834028,0.2095419304302292,0.0667684742636725,0.0001832781971901437
0.3970783986655546,0.3425682665361263,0.1703940115802958,0.18275455725784975
0.0972168473728106,0.2014238949949569,0.0693173796109489,7.732425963854643e-05
0.3913803169307756,0.3674189219529307,0.1892987667575428,0.17617500072446685
0.1741409507923269,0.2618747919589379,0.1057881511537065,0.007272213698953001
0.3208665554628857,0.3147448765816406,0.1472594740774735,0.10048163964834607
0.1032710592160133,0.1902089591358087,0.060570754582667,0.00014132125504867695
0.2275604670558799,0.2399341024845638,0.0914069068750531,0.027997046361876936
0.3564795663052544,0.3112860640480557,0.14436385751801,0.13718434471243815
0.127487906588824,0.2180157067319732,0.0782164044800789,0.0008892776010108005
0.0997097581317764,0.1978132007394736,0.0627936823002657,0.00010000118398415966
0.4440875729774812,0.3342826975064285,0.1595779637499805,0.2385971494742782
0.2795554628857381,0.2836106362594297,0.1259045036912029,0.06339770836305052
0.2318340283569641,0.2667322571060789,0.1095432337098932,0.030359357354684813
0.3233594662218515,0.2772186825213029,0.1135174915172078,0.10292513335730556
0.139952460383653,0.1943566216373599,0.0617784100695252,0.0017882758828314134
0.169511259382819,0.237247097332275,0.0902255146306597,0.006216594683537695
0.15704670558799,0.2256161866032178,0.0835955576739713,0.0038923104645068748
0.2464353628023352,0.2807272303503289,0.1235931454027552,0.03919997997700602
0.4857547956630525,0.3786003443935128,0.1982826670339659,0.28949543421435553
0.2720767306088407,0.2806462980034472,0.1207041095138218,0.057460724531655176
0.1146672226855713,0.2298665256433988,0.0842849081098465,0.0003699629084800545
0.2998548790658882,0.3097978301761264,0.1474760546404518,0.08076864640017858
0.4743586321934945,0.3651877483528767,0.1858307848393998,0.27550290729233046
0.3400975813177648,0.3271798233336784,0.1555611899074427,0.1198454315184463
